t,basic_wheel3x1.Struktur.w_a[1],basic_wheel3x1.Struktur.w_a[2],basic_wheel3x1.Struktur.w_a[3]
s,rad/s,rad/s,rad/s
8.465589838732,0.100000404211713,3.90369842823802e-007,-7.29946200673648e-007
8.497374472937,0.0999983444645603,-1.672460916933e-006,-5.67274746579529e-007
8.529159107142,0.0999974038180743,-2.61468078964208e-006,-3.30883388666895e-007
8.560943741347,0.0999978398871975,-2.17858494642637e-006,-5.41387544213366e-008
8.592728375552,0.0999992211940261,-7.95582205490065e-007,1.84459087344626e-007
8.622831243791,0.100000671221905,6.56353050117875e-007,-4.23581688392256e-007
8.653778020074,0.100001624274741,1.61141646593488e-006,5.0393411019612e-007
8.683800542114,0.100001709409917,1.69877593948945e-006,5.97577516937211e-007
8.714573627198,0.100001035947339,1.02731328430607e-006,6.22740484660821e-007
8.74459614923,0.100000037512274,3.05680701079059e-008,6.35368153522238e-007
8.774618671262,0.0999991800767436,-8.25467436441668e-007,5.98954451068365e-007
8.804641193294,0.099998804777443,-1.19929763729509e-006,5.41446730976017e-007
8.834663715326,0.0999989942546472,-1.00841144763556e-006,4.72744346816275e-007
8.864686237358,0.0999995795611254,-4.21794316012369e-007,3.98862392595073e-007
8.896585167019,0.100000289108668,2.88597623993862e-007,3.22239105512536e-007
8.927780443817,0.100000738586734,7.38905758742174e-007,2.52603759810788e-007
8.959444822517,0.10000077690402,7.77012590267166e-007,1.88789593540858e-007
8.991109201217,0.100000446456513,4.4626193207586e-007,1.33866694468663e-007
9.021718100627,0.0999999777815681,-2.26489345220137e-008,8.95008663651146e-008
9.052590869858,0.099999590885178,-4.09904433310218e-007,5.32692996453096e-008
9.083463639084,0.0999994484533712,-5.52500119765577e-007,2.52752006908326e-008
9.114336408312,0.0999995743701728,-4.26907322654843e-007,4.66023298524025e-009
9.146396591742,0.0999998822088185,-1.19529846010032e-007,-1.08224208910679e-008
9.17845677517,0.100000195594858,1.94260186486861e-007,-2.06695471264826e-008
9.208673498048,0.100000359331826,3.58307877528435e-007,-2.61201236725779e-008
9.238970371382,0.100000343419209,3.42959009694429e-007,-2.77567435751223e-008
9.269267244716,0.100000181956074,1.8171466091367e-007,-2.74059696968836e-008
9.300781403138,0.0999999595741522,-4.02772856826903e-008,-2.57386832280633e-008
9.333343779272,0.0999997885762052,-2.11243420055592e-007,-2.29155960520313e-008
9.363991974593,0.0999997482017244,-2.51827994245568e-007,-1.98182712090554e-008
9.395051003629,0.0999998264486879,-1.73900264216505e-007,-1.64183664595051e-008
9.425555407145,0.0999999674117604,-3.32517414084855e-008,-1.31504799843694e-008
9.458832938249,0.100000109602807,1.08967349483977e-007,-1.04367958285209e-008
9.490404995884,0.100000170924293,1.70466139385776e-007,-7.81813746452191e-009
9.52249805486,0.100000141952445,1.41658850735063e-007,-5.839372508099e-009
9.554338412584,0.100000050870948,5.10020585758558e-008,-3.92921777381806e-009
9.586605203662,0.0999999500575521,-4.96114755640081e-008,-1.89370739766681e-009
9.61716626129,0.0999998917913853,-1.08402716884322e-007,-3.81574449918306e-010
9.648828938435,0.0999998908282718,-1.09372164861041e-007,7.12739397221099e-010
9.68049161558,0.0999999408873077,-5.93410389650212e-008,1.56560974575204e-009
9.712154292725,0.100000009786934,9.09223229159227e-009,2.72282078023489e-009
9.743816969872,0.100000062528593,6.14283555783093e-008,3.29816963500217e-009
9.774076414733,0.100000078103266,7.7069757944704e-008,2.85133305320539e-009
9.806134875332,0.100000055557229,5.49016121133373e-008,2.54413446828439e-009
9.838193335931,0.100000010284967,1.02201338844137e-008,2.0488244232964e-009
9.868794593774,0.0999999695268684,-2.96783922888222e-008,1.66071187361308e-009
9.901581655748,0.0999999479879329,-5.09881687505197e-008,1.99919775219703e-009
9.934368717722,0.0999999562207603,-4.25154752584496e-008,1.92389022859421e-009
9.967155779696,0.0999999847784071,-1.45256651177949e-008,1.32964638227224e-009
9.999942841668,0.100000016386158,1.58003111052621e-008,1.50233460689376e-009
10.030214936525,0.0970893804893045,0.0471512113325041,0.0254470996737773
10.060390972132,0.0896334287690447,0.0888574806868205,0.0511882889348535
10.090756776434,0.075879030198915,0.11911714708341,0.0755659657446541
10.120902634275,0.0573441444707029,0.135992432135651,0.0969733683843556
10.151041727369,0.035866483585538,0.137940109556529,0.113883616497832
10.181279431698,0.0169657428432469,0.131194273438348,0.126219269853205
10.21130710181,0.0058426606332704,0.122847181689123,0.134212822293161
10.241607945612,0.00457758615223177,0.117450259513008,0.13853845079082
10.271659521405,0.0123242398544948,0.116822113637164,0.139820421969726
10.301770661637,0.0253094819962629,0.119411984498625,0.138813121792469
10.331826730008,0.0385893626567403,0.122061719155745,0.136179455579756
10.362131661679,0.0482118790562339,0.121920511695158,0.132462783029517
10.392425337168,0.0521600922821788,0.117755294084595,0.128170348718379
10.422651608668,0.051098047268222,0.11049657327306,0.123696117759651
10.452656416598,0.0474943694515161,0.102565393850328,0.119347863215151
10.482968540608,0.0441250565305878,0.0964228533651328,0.115248972793271
10.51302341896,0.0430496667023734,0.0938464292178951,0.111602309859248
10.543108711426,0.0447216308860495,0.0949050819846653,0.108435703010492
10.57314796037,0.0482038359330897,0.0983392107789397,0.105779092574162
10.603212259152,0.0518254061005428,0.102212563679647,0.103614920500509
10.633501588107,0.0540433888491447,0.104789749747636,0.101900892329758
10.663787447414,0.0540700742717325,0.105151419115612,0.100606073270503
10.693989268673,0.0522034174427343,0.103523927856422,0.0996755158187671
10.724021239622,0.0495193853148913,0.100958365098838,0.0990490922495969
10.754244977426,0.0472421129716689,0.0986850154341297,0.0986624708691843
10.784526077624,0.0462876032591718,0.0976409436454361,0.0984670072022529
10.814713981502,0.0468645023354674,0.0980651533031623,0.0984158054513652
10.844994901349,0.0485046409843767,0.0995184082756987,0.0984674669512442
10.875115139606,0.0503522910084095,0.101171919655409,0.0985872598681951
10.905237001401,0.0516224546929236,0.102258503501411,0.0987479973634132
10.935544843,0.051892168029875,0.102366347427653,0.098929608721648
10.965772340081,0.0512242798072354,0.101565937788649,0.0991145865833511
10.995923712956,0.0500805568681802,0.10032005899577,0.0992916231657922
11.026061533333,0.0490419640642166,0.0992071988705588,0.0994536905044793
11.05625864942,0.0485479531396238,0.0986624958052853,0.0995967792694146
11.086463789759,0.0487361530319652,0.0988186038553219,0.0997185940108589
11.116783894103,0.0494284235625978,0.0994921414687653,0.0998192189604364
11.146925320555,0.0502466979229612,0.10030052785652,0.0998987802837947
11.176943569362,0.0508252512806006,0.10087417956727,0.0999595537115137
11.207005649733,0.0509603596161672,0.101006643462219,0.100004225169523
11.237278070529,0.05066036849927,0.100704545921245,0.100035335526966
11.267565095038,0.0501204257212774,0.100162133250139,0.100055046569453
11.297633087579,0.0496137457766506,0.099652322130023,0.100065676489518
11.327686105315,0.0493475314944319,0.0993823446611168,0.10006951823281
11.357762423831,0.0493971428090058,0.0994277706409769,0.100068417492078
11.387827708378,0.0496924361513688,0.0997187203561875,0.100063927425326
11.417983934193,0.0500709980786156,0.10009299931913,0.100057295386791
11.448091275484,0.0503577727288935,0.100375754843437,0.100049552688815
11.478302727962,0.0504459795895663,0.100460320364465,0.100041423529046
11.508601098406,0.0503278930267289,0.100339066845422,0.100033466847291
11.538644634124,0.0500889907055191,0.100097554435127,0.100026144247353
11.568886533356,0.0498482585900698,0.0998547396014497,0.100019574005549
11.598962976547,0.0497109524353493,0.0997158746456893,0.10001395223314
11.629226040559,0.049718600215859,0.0997224022465029,0.100009245223983
11.659368250867,0.0498455516105883,0.0998485904276637,0.100005473809401
11.689637384683,0.050019454947954,0.100021975552033,0.100002535381583
11.71984551822,0.0501577090626122,0.100159864394458,0.100000354657881
11.750018329894,0.0502070002685298,0.100208869303953,0.0999988177380722
11.780119833064,0.0501606041100859,0.100162223119902,0.0999978136672333
11.810262609245,0.050053279787814,0.100054668735208,0.0999972320740359
11.840294976485,0.0499407061835683,0.099941887744714,0.0999969785756641
11.870476612135,0.0498709198195035,0.0998719220885084,0.0999969661559613
11.900540838985,0.0498673894203634,0.0998682460896309,0.0999971228715106
11.93066995693,0.0499210462347107,0.0999217864895688,0.0999973893448902
11.960784103171,0.0500000569683991,0.100000700608891,0.0999977175773524
11.99101089034,0.0500669872050965,0.100067542332296,0.0999980723286377
12.021211503072,0.0500948014399343,0.100095268968712,0.0999984247290668
12.051256882791,0.0500779813871261,0.10007836061201,0.0999987551040542
12.081471262645,0.0500305506607899,0.10003084456501,0.0999990548133896
12.11163166315,0.0499776992048784,0.0999779187650868,0.0999993151574844
12.14184188518,0.0499427475122575,0.0999429102448222,0.0999995344378161
12.172104790919,0.0499379321498459,0.0999380573155538,0.0999997129642759
12.202327228382,0.0499605881069133,0.0999606927762634,0.0999998530105272
12.23236081152,0.0499964183890011,0.0999965131262993,0.0999999579962425
12.262456345929,0.0500282792712837,0.100028368245463,0.100000033677824
12.292504065805,0.0500431737418694,0.100043254378553,0.100000084788249
12.322619944818,0.0500374523413049,0.100037520349133,0.100000116066482
12.352811500739,0.0500166713028846,0.100016723525176,0.100000131588703
12.383040637985,0.049992046627191,0.0999920834179231,0.100000135308951
12.413100260097,0.0499748141270934,0.09997483891076,0.100000130743333
12.443269985075,0.0499710178713931,0.0999710363605944,0.100000120430715
12.473529054375,0.0499802737809876,0.0999802913761898,0.100000106483645
12.503627007381,0.049996482528948,0.0999965021403999,0.10000009158139
12.533859377576,0.0500117247061788,0.100011746052407,0.100000075700817
12.56403211105,0.0500195552219895,0.100019576364876,0.100000061060866
12.594196004639,0.0500178210399608,0.100017839141212,0.100000047665698
12.624305918063,0.0500087866452246,0.100008799548576,0.100000035547264
12.654383136599,0.0499974575802997,0.0999974650708874,0.100000025586242
12.684586676863,0.0499889747614785,0.0999889778898711,0.100000016878655
12.714862131289,0.0499865611800081,0.0999865621172618,0.100000009869757
12.745050208533,0.0499903003845921,0.099990302122784,0.100000005499035
12.775238373341,0.0499976096209938,0.0999976125946946,0.100000001861832
12.805242214611,0.0500047633045481,0.100004767950755,0.0999999989291572
12.835451686137,0.0500088035655695,0.100008809256098,0.0999999966920843
12.865518023009,0.0500084561732836,0.100008461056461,0.0999999953967481
12.895592007518,0.0500045779496459,0.100004581008502,0.0999999945973795
12.925657256293,0.0499993699150167,0.0999993710629174,0.0999999944664623
12.955829784437,0.049995239259416,0.0999952388102135,0.0999999942748446
12.986084795546,0.0499937966579659,0.0999937954344224,0.099999994614253
13.016089051186,0.0499952271657323,0.0999952264019794,0.0999999950518012
13.046254848166,0.049998475252957,0.0999984757499896,0.0999999962234913
13.076465687946,0.0500018709957425,0.100001872198354,0.0999999971219303
13.106534706936,0.0500039285323242,0.100003930375735,0.0999999983884966
13.136594562732,0.0500039974178646,0.100003999149482,0.0999999986774708
13.166753862234,0.0500023536980279,0.100002354735124,0.0999999988923796
13.196797207536,0.0499999740550426,0.0999999749604282,0.099999999593157
13.226869532393,0.0499979778898464,0.099997977913894,0.0999999997200602
13.256872139215,0.0499971545759167,0.0999971543762099,0.0999999999198041
13.287053312781,0.0499976709989227,0.0999976710240899,0.0999999999873345
13.317164545031,0.0499990990553612,0.0999990997094304,0.100000000062873
13.347248377736,0.0500006858476312,0.100000687064369,0.100000000116993
13.377455058198,0.0500017353734315,0.100001736867942,0.100000000201772
13.407729200974,0.0500018767206321,0.100001878222019,0.100000000271999
13.437860789573,0.0500011938801009,0.100001195139727,0.100000000371897
13.467864206989,0.0500001143653864,0.100000115214647,0.100000000451489
13.498116437312,0.0499991494707053,0.0999991499993979,0.100000000521284
13.528335649972,0.0499987021171016,0.0999987025065476,0.100000000528913
13.55838661763,0.0499988788113646,0.0999988791582623,0.100000000529748
13.588425732065,0.0499995031409497,0.0999995036933877,0.100000000616337
13.618552064722,0.0500002423157595,0.100000243048211,0.100000000645346
13.648637067473,0.0500007619988684,0.100000762910993,0.100000000741808
13.678759521118,0.0500008758992178,0.100000876715435,0.100000000831874
13.708817635372,0.0500005996093846,0.100000600236424,0.100000000830235
13.738867372512,0.0500001122566094,0.100000112701609,0.100000000796625
13.768999635299,0.0499996523840899,0.0999996526831825,0.100000000779249
13.799106588299,0.0499994126815816,0.099999412854433,0.100000000714159
13.829179302089,0.0499994601776481,0.099999460369266,0.100000000659522
13.859318063234,0.0499997299889504,0.0999997302539916,0.100000000614595
13.882990558646,0.0500000011344327,0.1000000014518,0.100000000613018
